title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate
Rep,Joe,A.,Sestak,Jr.,Joe,D,PA,7,0,M,,,http://sestak.house.gov,,,S001169,58333,H6PA07105,412232,N00028049,JoeSestak,http://www.opencongress.org/wiki/Joseph_Sestak,http://youtube.com/Sestak07,,,,1951-12-12
Rep,Carol,,Shea-Porter,,,D,NH,1,1,F,202-225-5456,,http://shea-porter.house.gov,http://shea-porter.house.gov/contact/email-me,1530 Longworth House Office Building,S001170,65891,H6NH01230,412219,N00028091,RepSheaPorter,http://www.opencongress.org/wiki/Carol_Shea-Porter,http://youtube.com/RepCarolSheaPorter,422460677824474,,,1952-12-02
Rep,Heath,,Shuler,,,D,NC,11,0,M,202-225-6401,202-226-6422,http://shuler.house.gov,http://shuler.house.gov/zipauth.htm,229 Cannon House Office Building,S001171,57781,H6NC11172,412225,N00027655,,http://www.opencongress.org/wiki/Heath_Shuler,http://youtube.com/RepHeathShuler,CongressmanShuler,,,1971-12-31
Rep,Adrian,M.,Smith,,,R,NE,3,1,M,202-225-6435,202-225-0207,http://adriansmith.house.gov/,https://adriansmith.house.gov/contact-me/email-me,2241 Rayburn House Office Building,S001172,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,http://youtube.com/RepAdrianSmith,,,,1970-12-19
Rep,Zachary,T.,Space,,Zack,D,OH,18,0,M,,,http://space.house.gov,,,S001173,56847,H6OH18157,412229,N00027902,,http://www.opencongress.org/wiki/Zachary_Space,,,,,1961-01-27
Rep,Betty,,Sutton,,,D,OH,13,0,F,202-225-3401,202-225-2266,http://sutton.house.gov,http://sutton.house.gov/about/emailform.cfm,1519 Longworth House Office Building,S001174,8394,H6OH13133,412228,N00027901,,http://www.opencongress.org/wiki/Betty_Sutton,http://youtube.com/RepBettySutton,6871203036,,,1963-07-31
Rep,Jackie,,Speier,,Jackie,D,CA,14,1,F,202-225-3531,202-347-0956,http://speier.house.gov,https://forms.house.gov/speier/webforms/email_jackie.shtml,211 Cannon House Office Building,S001175,8425,H8CA12171,412259,N00029649,RepSpeier,http://www.opencongress.org/wiki/K._Jacqueline_Speier,http://youtube.com/jackiespeierca12,99332606976,,,1950-05-14
Rep,Steve,J.,Scalise,,Steve,R,LA,1,1,M,202-225-3015,202-226-0386,http://scalise.house.gov,http://scalise.house.gov/contact-me/email-me,2338 Rayburn House Office Building,S001176,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,http://youtube.com/RepSteveScalise,50936151681,,,1965-10-06
Del,Gregorio,Kilili Camacho,Sablan,,,D,MP,0,1,M,202-225-2646,202-226-4249,http://sablan.house.gov,http://sablan.house.gov/email-me,423 Cannon House Office Building,S001177,110903,H8MP00041,412312,N00030418,,http://www.opencongress.org/wiki/Gregorio_Sablan,http://youtube.com/CongressmanSablan,153423912663,,,1955-01-19
Rep,Mark,H.,Schauer,,,D,MI,7,0,M,,,http://schauer.house.gov,,,S001178,12023,H8MI07096,412313,N00029327,,http://www.opencongress.org/wiki/Mark_Schauer,http://youtube.com/RepMarkSchauer,,,,1961-10-02
Rep,Aaron,,Schock,,,R,IL,18,1,M,202-225-6201,202-225-9249,http://schock.house.gov,https://forms.house.gov/schock/contact-form.shtml,328 Cannon House Office Building,S001179,33428,H8IL18043,412314,N00029273,RepAaronSchock,http://www.opencongress.org/wiki/Aaron_Schock,http://youtube.com/repaaronschock,70882853544,,,1981-05-28
Rep,Kurt,,Schrader,,,D,OR,5,1,M,202-225-5711,202-225-5699,http://schrader.house.gov,http://schrader.house.gov/contact/,108 Cannon House Office Building,S001180,10813,H8OR05107,412315,N00030071,RepSchrader,http://www.opencongress.org/wiki/Kurt_Schrader,http://youtube.com/repkurtschrader,94978896695,,,1951-10-19
Sen,Jeanne,,Shaheen,,,D,NH,Senior Seat,1,F,202-224-2841,202-228-3194,http://www.shaheen.senate.gov,http://www.shaheen.senate.gov/contact/,520 Hart Senate Office Building,S001181,1663,S0NH00219,412323,N00024790,SenatorShaheen,http://www.opencongress.org/wiki/Jeanne_Shaheen,http://youtube.com/senatorshaheen,127503767282103,,II,1947-01-28
Rep,Robert,T,Schilling,,Bobby,R,IL,17,0,M,202-225-5905,202- 225-5396,http://schilling.house.gov/,,507 Cannon House Office Building,S001182,116570,H0IL17059,412423,N00030668,RepSchilling,http://www.opencongress.org/wiki/Bobby_Schilling,http://youtube.com/repbobbyschilling,128585410538393,,,1964-01-23
Rep,David,,Schweikert,,,R,AZ,6,1,M,202-225-2190,202-225-0096,http://schweikert.house.gov,http://schweikert.house.gov/contact-form/,1205 Longworth House Office Building,S001183,106387,H4AZ06045,412399,N00006460,RepDavid,http://www.opencongress.org/wiki/David_Schweikert,http://youtube.com/RepDavidSchweikert,150338151681908,,,1962-03-03
Sen,Tim,,Scott,,,R,SC,Junior Seat,1,M,202-224-6121,202-225-3407,http://www.scott.senate.gov,http://www.scott.senate.gov/contact/email-me,167 Russell Senate Office Building,S001184,11940,H0SC01279,412471,N00031782,SenatorTimScott,http://www.opencongress.org/wiki/Tim_Scott,http://youtube.com/SenatorTimScott,163207553711385,,III,1965-09-19
Rep,Terri,A.,Sewell,,,D,AL,7,1,F,202-225-2665,202-226-9567,http://sewell.house.gov,http://sewell.house.gov/contact-me/email-me,1133 Longworth House Office Building,S001185,121621,H0AL07086,412396,N00030622,RepTerriSewell,http://www.opencongress.org/wiki/Terri_Sewell,http://youtube.com/RepSewell,117758198297225,,,1965-01-01
Rep,Steve,,Southerland,II,Steve,R,FL,2,1,M,202-225-5235,202-225-5615,http://southerland.house.gov,http://southerland.house.gov/index.cfm/email-me,1229 Longworth House Office Building,S001186,124329,H0FL02110,412408,N00031204,Rep_Southerland,http://www.opencongress.org/wiki/Steve_Southerland,http://youtube.com/RepSteveSoutherland,156234611092438,,,1965-10-10
Rep,Steve,,Stivers,,,R,OH,15,1,M,202-225-2015,202-225-3529,http://stivers.house.gov,http://stivers.house.gov/contact,1022 Longworth House Office Building,S001187,45333,H8OH15076,412461,N00029574,RepSteveStivers,http://www.opencongress.org/wiki/Steve_Stivers,http://youtube.com/RepSteveStivers,116058275133542,,,1965-03-24
Rep,Marlin,A.,Stutzman,,,R,IN,3,1,M,202-225-4436,202-226-9870,http://stutzman.house.gov,http://stutzman.house.gov/contacts/new,1728 Longworth House Office Building,S001188,34230,H0IN03198,412392,N00030891,RepStutzman,http://www.opencongress.org/wiki/Marlin_Stutzman,http://youtube.com/repstutzman,109067049164902,,,1976-08-31
Rep,Austin,Austin,Scott,,,R,GA,8,1,M,202-225-6531,202-225-3013,http://austinscott.house.gov,https://forms.house.gov/austinscott/webforms/zipauthen_contact.shtml,516 Cannon House Office Building,S001189,11812,H0GA08099,412417,N00032457,AustinScottGA08,http://www.opencongress.org/wiki/Austin_Scott,http://youtube.com/RepAustinScott,131177916946914,,,1969-12-10
Rep,Bradley,S.,Schneider,,,D,IL,10,1,M,202-225-4835,,http://schneider.house.gov,http://schneider.house.gov/contact/email-me,317 Cannon House Office Building,S001190,134948,H2IL10068,412534,N00033101,RepSchneider,,http://youtube.com/RepBradSchneider,401029529980053,,,1961-08-20
Rep,Kyrsten,,Sinema,,,D,AZ,9,1,F,202-225-9888,202-225-9731,http://sinema.house.gov,https://sinema.house.gov/index.cfm/email-me,1237 Longworth House Office Building,S001191,28338,H2AZ09019,412509,N00033983,RepSinema,,http://youtube.com/repsinema,233846963416149,,,1976-07-12
Rep,Chris,,Stewart,,,R,UT,2,1,M,202-225-9730,801-364-5551,http://stewart.house.gov,http://stewart.house.gov/contact/email-me,323 Cannon House Office Building,S001192,135930,H2UT02324,412581,N00033932,RepChrisStewart,,http://youtube.com/repchrisstewart,242042855928904,,,1960-07-15
Rep,Eric,,Swalwell,,,D,CA,15,1,M,202-225-5065,,http://swalwell.house.gov,http://swalwell.house.gov/contact-me,501 Cannon House Office Building,S001193,129529,H2CA15094,412514,N00033508,RepSwalwell,,http://youtube.com/ericswalwell,450130878375355,,,1980-11-16
Sen,Brian,Emanuel,Schatz,,,D,HI,Senior Seat,1,M,202-224-3934,202-224-6747,http://www.schatz.senate.gov,http://www.schatz.senate.gov/contact.cfm,722 Hart Senate Office Building,S001194,17852,H6HI02244,412507,N00028138,SenBrianSchatz,,http://youtube.com/senbrianschatz,357806137657533,,III,1972-10-20
Rep,Jason,T.,Smith,,,R,MO,8,1,M,202-225-4404,202-226-0326,http://jasonsmith.house.gov,https://jasonsmith.house.gov/contact/email-me,2230 Rayburn House Office Building,S001195,59318,H4MO08162,412596,N00035282,RepJasonSmith,,http://youtube.com/RepJasonSmith,544741092252764,,,1980-06-16
Rep,John,S.,Tanner,,,D,TN,8,0,M,,,http://www.house.gov/tanner,,,T000038,27074,H8TN08033,400395,N00003254,,http://www.opencongress.org/wiki/John_Tanner,,,,,1944-09-22
Rep,Ellen,O.,Tauscher,,,D,CA,10,0,F,,,http://www.house.gov/tauscher,,,T000057,94,H6CA10088,400396,N00007422,,http://www.opencongress.org/wiki/Ellen_Tauscher,http://youtube.com/RepEllenTauscher,,,,1951-11-15
Rep,Gene,,Taylor,,,D,MS,4,0,M,,,http://www.house.gov/genetaylor,,,T000074,26932,H8MS05047,400399,N00003350,,http://www.opencongress.org/wiki/Gene_Taylor,http://youtube.com/repgenetaylor,,,,1953-09-17
Rep,Bennie,G.,Thompson,,,D,MS,2,1,M,202-225-5876,202-225-5898,http://benniethompson.house.gov,https://forms.house.gov/benniethompson/contact-form.shtml,2466 Rayburn House Office Building,T000193,26929,H4MS02068,400402,N00003288,BennieGThompson,http://www.opencongress.org/wiki/Bennie_Thompson,http://youtube.com/RepBennieThompson,7259193379,,,1948-01-28
Rep,Mac,M.,Thornberry,,Mac,R,TX,13,1,M,202-225-3706,202-225-3486,http://thornberry.house.gov/,http://www.house.gov/writerep,2329 Rayburn House Office Building,T000238,21706,H4TX13014,400404,N00006052,MacTXPress,http://www.opencongress.org/wiki/William_Thornberry,http://youtube.com/RepMacThornberry,7760165627,,,1958-07-15
Sen,John,R.,Thune,,,R,SD,Junior Seat,1,M,202-224-2321,202-228-5429,http://www.thune.senate.gov,http://www.thune.senate.gov/public/index.cfm/contact,511 Dirksen Senate Office Building,T000250,398,S2SD00068,400546,N00004572,SenJohnThune,http://www.opencongress.org/wiki/John_Thune,http://youtube.com/johnthune,,,III,1961-01-07
Rep,Todd,,Tiahrt,,,R,KS,4,0,M,,,http://www.house.gov/tiahrt,,,T000260,21953,H4KS04087,400405,N00008144,RepToddTiahrt,http://www.opencongress.org/wiki/Todd_Tiahrt,http://youtube.com/CongressmanTiahrt,,,,1951-06-15
Rep,John,F.,Tierney,,,D,MA,6,1,M,202-225-8020,202-225-5915,http://tierney.house.gov,http://tierney.house.gov/contact/email-me,2238 Rayburn House Office Building,T000266,553,H4MA06033,400407,N00000226,RepTierney,http://www.opencongress.org/wiki/John_Tierney,http://youtube.com/CongressmanTierney,203760666318846,,,1951-09-18
Rep,Edolphus,,Towns,,Ed,D,NY,10,0,M,202-225-5936,202-225-1018,http://www.house.gov/towns,http://www.house.gov/towns/contact_form_zipcheck.shtml,2232 Rayburn House Office Building,T000326,26973,H2NY11017,400409,N00001082,edtowns,http://www.opencongress.org/wiki/Edolphus_Towns,http://youtube.com/CongressmanEdTowns,EdTowns,,,1934-07-21
Rep,Thomas,Gerald,Tancredo,,Tom,R,CO,6,0,M,,,http://tancredo.house.gov,,,T000458,17030,H8CO06054,400394,N00006103,,http://www.opencongress.org/wiki/Tom_Tancredo,,,,,1945-12-20
Rep,Lee,R.,Terry,,,R,NE,2,1,M,202-225-4155,202-226-5452,http://leeterry.house.gov,http://www.house.gov/formleeterry/IMA/issue.htm,2266 Rayburn House Office Building,T000459,21276,H8NE02139,400400,N00005321,LEETERRYNE,http://www.opencongress.org/wiki/Lee_Terry,http://youtube.com/NebraskaTerry,393886975960,,,1962-01-29
Rep,Mike,C.,Thompson,,Mike,D,CA,5,1,M,202-225-3311,202-225-4335,http://mikethompson.house.gov,http://mikethompson.house.gov/contact/,231 Cannon House Office Building,T000460,3564,H8CA01109,400403,N00007419,RepThompson,http://www.opencongress.org/wiki/Michael_Thompson,http://youtube.com/CongressmanMThompson,7109195747,,,1951-01-24
Sen,Patrick,J.,Toomey,,Pat,R,PA,Junior Seat,1,M,202-224-4254,,http://www.toomey.senate.gov,http://www.toomey.senate.gov/?p=contact,248 Russell Senate Office Building,T000461,24096,S4PA00121,400408,N00001489,SenToomey,http://www.opencongress.org/wiki/Pat_Toomey,http://youtube.com/sentoomey,189274047751251,,III,1961-11-17
Rep,Patrick,J.,Tiberi,,Pat,R,OH,12,1,M,202-225-5355,202-226-4523,http://tiberi.house.gov,http://www.house.gov/writerep,106 Cannon House Office Building,T000462,8404,H0OH12062,400406,N00009699,TiberiPress,http://www.opencongress.org/wiki/Patrick_Tiberi,http://youtube.com/PatTiberi,90452932937,,,1962-10-21
Rep,Michael,R.,Turner,,Mike,R,OH,10,1,M,202-225-6465,202-225-6754,http://turner.house.gov/,http://turner.house.gov/Contact/,2239 Rayburn House Office Building,T000463,45519,H2OH03067,400411,N00025175,RepMikeTurner,http://www.opencongress.org/wiki/Michael_Turner,http://youtube.com/CongressmanTurner,9275036647,,,1960-01-11
Sen,Jon,,Tester,,,D,MT,Junior Seat,1,M,202-224-2644,202-224-8594,http://www.tester.senate.gov,http://www.tester.senate.gov/Contact/index.cfm,706 Hart Senate Office Building,T000464,20928,S6MT00162,412244,N00027605,TesterPress,http://www.opencongress.org/wiki/Jon_Tester,http://youtube.com/senatorjontester,210573031664,,I,1956-08-21
Rep,Niki,S.,Tsongas,,Niki,D,MA,3,1,F,202-225-3411,202-226-0771,http://tsongas.house.gov,"http://tsongas.house.gov/?sectionid=11&amp;sectiontree=3,11",1607 Longworth House Office Building,T000465,89417,H8MA05143,412254,N00029026,NikiInTheHouse,http://www.opencongress.org/wiki/Nicola_Tsongas,http://youtube.com/RepTsongas,131079823624873,,,1946-04-26
Rep,Harry,,Teague,,,D,NM,2,0,M,,,http://teague.house.gov,,,T000466,102408,H8NM02032,412316,N00029556,,http://www.opencongress.org/wiki/Harry_Teague,http://youtube.com/RepresentativeTeague,,,,1949-06-29
Rep,Glenn,W.,Thompson,Jr.,G.T.,R,PA,5,1,M,202-225-5121,202-225-5796,http://thompson.house.gov,http://thompson.house.gov/contact-me/email-me,124 Cannon House Office Building,T000467,24046,H8PA05071,412317,N00029736,CongressmanGT,http://www.opencongress.org/wiki/Glenn_Thompson,http://youtube.com/CongressmanGT,14463006747,,,1959-07-27
Rep,Dina,Constadina,Titus,,Dina,D,NV,1,1,F,202-225-5965,,http://titus.house.gov,http://titus.house.gov/contact/email-me,401 Cannon House Office Building,T000468,2629,H8NV03036,412318,N00030191,RepDinaTitus,http://www.opencongress.org/wiki/Alice_Titus,http://youtube.com/CongresswomanTitus,120660834778561,,,1950-05-23
Rep,Paul,D.,Tonko,,,D,NY,20,1,M,202-225-5076,202-225-5077,http://tonko.house.gov,http://tonko.house.gov/contact-me/,2463 Rayburn House Office Building,T000469,4403,H8NY21203,412319,N00030196,PaulTonko,http://www.opencongress.org/wiki/Paul_Tonko,http://youtube.com/reppaultonko,30671144824,,,1949-06-18
Rep,Scott,R.,Tipton,,,R,CO,3,1,M,202-225-4761,202-226-9669,http://tipton.house.gov,http://tipton.house.gov/contact-me/email-me,218 Cannon House Office Building,T000470,65403,H6CO03139,412405,N00027509,RepTipton,http://www.opencongress.org/wiki/Scott_Tipton,http://youtube.com/RepScottTipton,191428784201721,,,1956-11-09
Rep,Robert,L.,Turner,,Bob,R,NY,9,0,M,202-225-6616,202-226-0218,http://bobturner.house.gov/,https://bobturner.house.gov/contact-me,2104 Rayburn House Office Building,T000471,127071,H0NY09072,412499,N00032601,USRepBobTurner,http://www.opencongress.org/wiki/Bob_Turner,http://youtube.com/CongressmanBobTurner,9275036647,,,1941-05-02
Rep,Mark,,Takano,,,D,CA,41,1,M,202-225-2305,,http://takano.house.gov,http://takano.house.gov/contact/email-me,1507 Longworth House Office Building,T000472,22337,H2CA43245,412520,N00006701,RepMarkTakano,,http://youtube.com/RepMarkTakano,262447300551014,,,1960-12-10
Rep,Fred,Stephen,Upton,,Fred,R,MI,6,1,M,202-225-3761,202-225-4986,http://www.house.gov/upton,http://www.house.gov/writerep,2183 Rayburn House Office Building,U000031,26906,H6MI04113,400414,N00004133,RepFredUpton,http://www.opencongress.org/wiki/Frederick_Stephen_Upton,http://youtube.com/RepFredUpton,212027388827797,,,1953-04-23
Sen,Mark,E.,Udall,,,D,CO,Senior Seat,1,M,202-224-5941,202-226-7840,http://www.markudall.senate.gov,http://www.markudall.senate.gov/?p=contact,730 Hart Senate Office Building,U000038,12329,H8CO02087,400412,N00008051,MarkUdall,http://www.opencongress.org/wiki/Mark_Udall,http://youtube.com/senatormarkudall,17204170252,,II,1950-07-18
Sen,Tom,S.,Udall,,,D,NM,Senior Seat,1,M,202-224-6621,,http://www.tomudall.senate.gov,http://www.tomudall.senate.gov/?p=contact,110 Hart Senate Office Building,U000039,22658,H8NM03097,400413,N00006561,SenatorTomUdall,http://www.opencongress.org/wiki/Tom_Udall,http://youtube.com/senatortomudall,106433512869,,II,1948-05-18
Rep,Nydia,M.,Velázquez,,,D,NY,7,1,F,202-225-2361,202-226-0327,http://velazquez.house.gov,http://velazquez.house.gov/IMA/issue_subscribe.shtml,2302 Rayburn House Office Building,V000081,26975,H2NY00010,400416,N00001102,NydiaVelazquez,http://www.opencongress.org/wiki/Nydia_Velazquez,http://youtube.com/nydiavelazquez,8037068318,,,1953-03-28
Rep,Peter,J.,Visclosky,,Pete,D,IN,1,1,M,202-225-2461,202-225-2493,http://visclosky.house.gov,http://www.house.gov/writerep,2256 Rayburn House Office Building,V000108,26851,H4IN01012,400417,N00003813,RepVisclosky,http://www.opencongress.org/wiki/Peter_Visclosky,http://youtube.com/PeteVisclosky1,118723661514709,,,1949-08-13
Sen,George,V.,Voinovich,,,R,OH,Senior Seat,0,M,,,http://voinovich.senate.gov/,,,V000126,21745,S8OH00011,300098,N00003583,,http://www.opencongress.org/wiki/George_Voinovich,http://youtube.com/SenVoinovich,,,III,1936-07-15
Sen,David,B.,Vitter,,,R,LA,Junior Seat,1,M,202-224-4623,202-228-5061,http://www.vitter.senate.gov,http://www.vitter.senate.gov/contact,516 Hart Senate Office Building,V000127,4615,S4LA00057,400418,N00009659,,http://www.opencongress.org/wiki/David_Vitter,http://youtube.com/SenatorVitter,,,III,1961-05-03
Rep,Chris,,Van Hollen,Jr.,Chris,D,MD,8,1,M,202-225-5341,202-225-0375,http://vanhollen.house.gov,http://vanhollen.house.gov/contact/,1707 Longworth House Office Building,V000128,6098,H2MD08126,400415,N00013820,ChrisVanHollen,http://www.opencongress.org/wiki/Christopher_Van_Hollen,http://youtube.com/RepChrisVanHollen,109304033877,,,1959-01-10
Rep,David,G.,Valadao,,,R,CA,21,1,M,202-225-4695,202-226-3196,http://valadao.house.gov,http://valadao.house.gov/contact,1004 Longworth House Office Building,V000129,120200,H2CA20094,412515,N00033367,RepDavidValadao,,http://youtube.com/congressmanvaladao,105596689621089,,,1977-04-14
Rep,Juan,,Vargas,,,D,CA,51,1,M,202-225-8045,202-225-9073,http://vargas.house.gov,http://vargas.house.gov/contact/email-me,1605 Longworth House Office Building,V000130,29100,H2CA50026,412522,N00007021,RepJuanVargas,,http://youtube.com/RepJuanVargas,176942192453747,,,1961-03-07
Rep,Marc,A.,Veasey,,,D,TX,33,1,M,202-225-9897,,http://veasey.house.gov,http://veasey.house.gov/contact/email-me,414 Cannon House Office Building,V000131,49671,H2TX33073,412579,N00033839,RepVeasey,,http://youtube.com/marcveasey,394849110600016,,,1971-01-03
Rep,Filemon,,Vela,,,D,TX,34,1,M,202-225-9901,202-225-9770,http://vela.house.gov,http://vela.house.gov/contact/email-me,437 Cannon House Office Building,V000132,137719,H2TX27190,412580,N00034349,RepFilemonVela,,,510462622331477,,,1963-02-13
Rep,James,T.,Walsh,,Jim,R,NY,25,0,M,,,http://www.house.gov/walsh,,,W000099,26990,H8NY27036,400420,N00001261,,http://www.opencongress.org/wiki/James_Walsh,,,,,1947-06-19
Rep,Zach,,Wamp,,,R,TN,3,0,M,,,http://www.house.gov/wamp,,,W000119,21995,H2TN03052,400421,N00003159,zachwamp,http://www.opencongress.org/wiki/Zach_Wamp,http://youtube.com/repzachwamp,,,,1957-10-28
Sen,John,William,Warner,,,R,VA,Senior Seat,0,M,,,http://warner.senate.gov/,,,W000154,53356,S8VA00107,300099,N00002061,,http://www.opencongress.org/wiki/John_Warner,,,,II,1927-02-18
Rep,Maxine,,Waters,,,D,CA,43,1,F,202-225-2201,202-225-7854,http://waters.house.gov,https://waters.house.gov/contact/contactform.htm,2221 Rayburn House Office Building,W000187,26759,H4CA23011,400422,N00006690,MaxineWaters,http://www.opencongress.org/wiki/Maxine_Waters,http://youtube.com/MaxineWaters,117483585008,,,1938-08-15
Rep,Melvin,Luther,Watt,,Mel,D,NC,12,0,M,202-225-1510,202-225-1512,http://watt.house.gov,http://www.house.gov/formwatt/IMA/issue_subscribe.htm,2304 Rayburn House Office Building,W000207,26997,H2NC12021,400424,N00002328,MelWattNC12,http://www.opencongress.org/wiki/Melvin_Watt,http://youtube.com/Wattnc12,191136754250537,,,1945-08-26
